time,energy,time_delay_qg,grb_name,redshift,trigger_time,t90,fluence,peak_flux
318384003.33257717,0.12744588195107917,4.2057141043856133e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.889705,0.117130160027421,3.865295280904894e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.3242932,0.7581874254471569,2.5020185039756185e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.98681605,3.7165183920388865,1.226451069372833e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.1540468,0.3474175626988833,1.146477956906315e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.0833391,0.16470222429653708,5.435173401785725e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.5032235,0.3803901529180551,1.2552875046295823e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.21018434,0.11551050937226409,3.811846809284716e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.40141475,0.22150385515735616,7.309627220192756e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.3925319,0.1594782715704871,5.262782961826076e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.10194355,0.11237824251303385,3.708482002930118e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.3711056,0.1907290825138913,6.2940597229584155e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.1805112,0.11080294727048819,3.656497259926111e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.9246077,0.18007223086020208,5.94238361838667e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.7805452,0.3512946933895846,1.1592724881856294e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.21494836,0.18767852472610252,6.193391315961385e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.3007494,0.21521069760784486,7.101953021058882e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.40373796,0.7902079549573048,2.6076862513591065e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384008.2333769,0.1135029048845409,3.7455958611898507e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.7659392,0.10018319970293024,3.3060455901966985e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4570644,0.31582599582573523,1.0422257862249267e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6006089,1.9567029577443922,6.457119760556495e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.775056,0.13165487032483167,4.3446107207194465e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.01842296,2.7284658613125914,9.003937342331553e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.6193916,0.1441191844430346,4.755933086620142e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1421925,1.3429436682650822,4.431714105274772e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5519433,0.26423529071835544,8.719764593705733e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.5436409,0.23627666896333746,7.797130075790138e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.66379154,0.1783471471814525,5.885455856987934e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.24527425,0.21906058005675294,7.228999141872849e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.32980627,0.12868848676800226,4.246720063344076e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.9689946,0.474353547934495,1.565366708183834e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.17812586,0.10157461874285278,3.3519624185141426e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.6815895,0.21247443539944932,7.011656368181829e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.11254776,0.1714528148820994,5.657942891109282e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.0978685,0.13676364004936278,4.513200121628973e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384008.34316415,1.0964833106480791,3.618394925138662e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.2938405,0.11834259521403322,3.905305642063097e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.9947597,0.5470993554758199,1.805427873070206e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.843358,0.3087696436042619,1.0189398238940645e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.7727349,0.1105893218949946,3.6494476225348224e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.9206086,0.5736527346847518,1.893054024459681e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384011.3026956,0.2792257488842984,9.21444971318185e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.8757867,0.21527855295721962,7.10419224758825e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.42483294,1.019839410809064,3.365470055669912e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.4531785,0.22518014062686667,7.430944640686602e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.42186403,0.12274294384931823,4.0505171470275025e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.94528675,0.30650651071564133,1.0114714853616166e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.3281122,0.17369423835125128,5.731909865591293e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.24722457,0.3589170653071274,1.1844263155135207e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.35688436,0.17939380332533283,5.919995509735985e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.39690965,0.14625059540014887,4.826269648204914e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.2698764,0.43243233230027434,1.4270266965909056e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.03439456,0.17930939509633115,5.917210038178929e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.26638806,0.12081248579864308,3.9868120313552227e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.2957237,0.9547132390059311,3.1505536887195736e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384009.39226043,0.18257910961416476,6.025110617267439e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.83126134,0.1855117972954802,6.121889310750848e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.39864695,0.11560710718500951,3.815034537105315e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.05822635,0.13032964428591448,4.300878261435179e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.3610901,0.19390673262731578,6.398922176701423e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.3203468,0.13115939550908554,4.328260051799824e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.96416783,13.43718316509041,4.434270444479837e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.7911703,0.20485025613647487,6.760058452503672e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.32371557,0.7509693233403065,2.478198767023012e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.4194641,0.18127319690724109,5.982015497938958e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1386188,0.3092951128877207,1.0206738725294786e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.8798943,0.10154381991464621,3.350946057183326e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.50405115,0.6052362254508717,1.9972795439878774e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6378694,0.27260230778999556,8.995876157069855e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.7922745,2.6832376290462356,8.85468417585258e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4632482,0.10966975284053995,3.619101843737819e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.90482527,0.10679076769813463,3.5240953340384434e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384014.90192276,0.4159031599684047,1.3724804278957359e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.54247266,0.10028955261166604,3.30955523618498e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.03468096,3.356028941364736,1.1074895506503632e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384009.44289523,0.19760011848682763,6.520803910065314e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384008.9417315,0.1949177205316108,6.432284777543158e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1401277,0.2030167660568838,6.699553279877166e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.58088636,0.1321627209364344,4.361369790902337e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.0581791,11.964873446984264,3.948408237504808e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.2258747,0.10116331075438889,3.3383892548948344e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.8264084,0.14395226550357135,4.750424761617856e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.94867235,0.7310610547814342,2.4125014807787337e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384017.7180787,0.1053925087565645,3.4779527889666294e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.1360862,0.6839165929372089,2.25692475669279e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.8798991,0.1016000755265738,3.3528024923769358e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.8275102,0.1998619783684883,6.5954452861601155e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.03384537,0.20835351157881576,6.875665882100923e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1696133,0.1051852397825127,3.4711129128229194e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.04214114,0.5418283843504135,1.788033668356365e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.2878238,0.11684535826073904,3.855896822604389e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.7446548,0.1142694802804945,3.7708928492563192e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.3670012,0.35165759735551627,1.160470071273204e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4811023,0.19390998118028027,6.399029378949251e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.2141854,0.40349890285302686,1.331546379414989e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384008.3255312,0.15470217553855353,5.105171792772268e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.72463053,0.1760182415655278,5.80860197166242e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.1832085,0.9833062022701307,3.244910467491432e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.89493895,0.12795940403747416,4.222660333236649e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.53020287,0.16826089223540827,5.552609443768474e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.12262625,0.420192309854278,1.3866346225191177e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.53844965,0.14179181942671262,4.679130041081518e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5683011,0.44244469732918656,1.4600675011863161e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.2340071,0.19134496134091103,6.314383724250066e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384014.4862013,0.4424526484256019,1.4600937398044867e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.27324235,0.21787269254218888,7.189798853892235e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.57080144,0.1257764295772039,4.150622176047729e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.8160853,0.3125785595956845,1.0315092466657592e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.8675537,0.1363123434831096,4.498307334942619e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4107099,0.19833197717557993,6.54495524679414e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.85757756,5.638179948097127,1.8605993828720524e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.3348623,0.1382852682818031,4.563413853299503e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.2570673,0.23194011497188677,7.654023794072265e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.7129973,0.12263288425180917,4.046885180309704e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.14861596,0.223417934891053,7.372791851404751e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.25881577,0.10802696722807609,3.5648899185265115e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.36389166,0.10880709575632264,3.590634159958648e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.79801327,0.19432263593067384,6.412646985712239e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.83979815,0.11691835807125153,3.8583058163513016e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.9821689,4.029815767448051,1.3298392032578571e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4902746,0.19952111346680101,6.584196744404436e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.68567055,0.292386437190101,9.648752427273335e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.8342298,0.20158205538289617,6.652207827635575e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.749167,0.12654480163354967,4.1759784539071405e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.89094675,0.30271160314120055,9.989482903659621e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.93674314,0.1753864591753909,5.787753152787901e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.4932801,0.7875407310393651,2.5988844124299055e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.6928414,0.1144979789140356,3.778433304163176e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.9550414,0.2214928540130952,7.309264182432145e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.09564,1.329806988250517,4.388363061226707e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.87631744,0.6172353799472066,2.0368767538257822e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.1373036,0.30971304898825,1.022053061661225e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.14941216,0.23531122840845375,7.765270537478976e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.30311877,0.10154877169463256,3.351109465922875e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.6337498,0.29348222220061687,9.684913332620359e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.1818183,0.12178048156590644,4.018755891674914e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.91303235,0.1374273935278696,4.535103986419697e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.965833,0.22368322350052466,7.381546375517316e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.2795911,0.4068187594514536,1.3425019061897974e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.9693482,0.143977838436857,4.751268668416282e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.62361544,0.20003714483055357,6.60122577940827e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5474701,0.14669742998609,4.841015189540971e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.14878845,0.4021141253634981,1.326976613699544e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.0976104,0.6031627037565881,1.9904369223967412e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.88901263,0.16319251441278337,5.385352975621853e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.9108412,0.12278418501127966,4.05187810537223e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.44592744,1.9207116684904915,6.338348506018624e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.33795846,0.1947045358019663,6.42524968146489e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5553525,7.894261416710546,2.605106267514481e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.32992357,0.16093372481980184,5.3108129190534615e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.05660385,0.1149054282361841,3.7918791317940763e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.929558,27.430554637277023,9.05208303030142e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384008.0312898,0.10336708716714105,3.4111138765156557e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.5244429,0.17955646768660516,5.925363433657972e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.03719485,0.21675859226487082,7.153033544740739e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.40541095,0.6855481989554674,2.2623090565530432e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.3804228,2.575056265404663,8.49768567583539e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.3272377,0.25841129416416336,8.527572707417393e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.67030615,0.7990189151362512,2.6367624199496297e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.07094884,0.1056729425518719,3.4872071042117737e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.97721344,1.0508483719548114,3.4677996274508784e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.32243,0.13343891608063116,4.403484230660829e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.8741484,1.2785778328015835,4.219306848245227e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6011524,2.0913076524588106,6.901315253114077e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.89379466,0.11882488711056759,3.9212212746487313e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.6852794,1.7706891845498864,5.843274309014627e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.51286006,1.19833139724063,3.95449361089408e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.181902,0.18883703773381355,6.231622245215849e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.9027148,1.237995808707795,4.085386168735724e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.0706696,0.26303680193957474,8.68021446400597e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.9077532,0.38374617518010623,1.266362378094351e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.90613437,0.10000641657617407,3.300211747013745e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.415166,0.10424822330593882,3.440191369095982e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.5277733,0.10103153951811857,3.3340408040979134e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.3669053,0.11824701123916409,3.902151370892416e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.03967327,0.40585223694867206,1.3393123819306183e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.57577467,0.14725624148068525,4.859455968862615e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.47041374,0.2948927652853774,9.731461254417457e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.981276,0.36384916029496456,1.2007022289733834e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.16243225,0.187689243941319,6.193745050063529e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.0925941,1.8208510256428854,6.008808384621523e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.65024155,0.20997627955919806,6.929217225453538e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.51975805,0.170368581584975,5.622163192304176e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.9950982,0.4336613497798914,1.4310824542736419e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384010.98887205,0.20105608712956685,6.634850875275708e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.4365416,0.22796167497237763,7.522735274088463e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.3991613,0.12976354281952812,4.282196913044429e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.91357744,0.13214170567974226,4.360676287431496e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.83917075,0.11208101287286948,3.6986734248046937e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.2267389,0.26979516295319284,8.903240377455365e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.0718942,0.2506249094860963,8.27062201304118e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.7887309,0.17841159137309237,5.88758251531205e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384011.970359,0.18761048079196432,6.191145866134825e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.2921455,1.0009008791914815,3.3029729013318898e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.1243253,0.3008133635190551,9.926840996128819e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.6784843,0.19817408198972586,6.539744705660954e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.7614508,1.178783522799766,3.889985625239229e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.45003,0.10562369799353377,3.4855820337866154e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.79368174,0.13279305051100432,4.382170666863144e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.14076334,0.332361298472535,1.0967922849593657e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6241768,0.4440420550701121,1.4653387817313702e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.3601612,0.10756750659847646,3.549727717749724e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.78341913,0.28186259598569535,9.301465667527949e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.76744264,0.8892203221466186,2.934427063083842e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.04002255,0.9099573459690898,3.002859241697997e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.2803251,0.12539483281155261,4.138029482781237e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.1208327,5.001191393452672,1.6503931598393823e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6565887,0.3999607040764496,1.3198703234522841e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.328583,0.2246813883742514,7.414485816350298e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.07113785,0.2151041493609357,7.09843692891088e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.22483134,0.1284469899098697,4.238750667025701e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.48586285,0.1064572257176753,3.5130884486832857e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4512666,0.15687714510484763,5.176945788459973e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.88812506,3.6620321163594927,1.2084705983986329e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.2455431,0.24065566386145643,7.941636907428064e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.7964656,0.11165598628269098,3.6846475473288034e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.7687293,1.2623399530295867,4.165721844997637e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.68278056,0.38478193716948716,1.269780392659308e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6936068,0.12779662666984237,4.2172886801047993e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.435388,0.1127912406887629,3.7221109427291764e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.7562867,1.9539433639337347,6.448013100981326e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384012.7577581,0.3580090879087802,1.181429990098975e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.14816177,0.1012216952303918,3.3403159426029307e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6135398,0.11163188452510603,3.6838521893285003e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.3750446,0.12183597413226527,4.020587146364755e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.99645793,0.19158329705996305,6.322248802978782e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.305783,0.34270396588162927,1.1309230874093769e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
