time,energy,grb_name,redshift,trigger_time,t90,fluence,peak_flux
1665321441.5374112,0.3569574558719404,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321442.6745799,0.4677344051076359,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321446.3449354,1.5759047735683358,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.3454275,0.25793305542061906,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321431.6497421,0.2802514959183586,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321464.6505249,0.16274104240024584,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321745.575003,0.11634110222627501,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321472.699942,0.1261855772796405,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321507.0450501,0.11150508673545403,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321528.3012073,0.20192383398695532,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321452.1680202,0.1158968839279311,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321506.4161034,0.15455038793544587,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.1381512,0.6461183807524402,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321458.196224,0.3936791164418422,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321455.7161267,0.17604628420455792,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321429.9255617,0.6854093176780425,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321438.8384793,0.15869822302922945,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321426.954065,0.13824991996282163,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321469.993188,0.1526017519039832,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321471.2215128,0.2387991698414562,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321464.1706903,0.1361565321479063,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321455.125192,0.10772582427644717,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321468.6835032,0.5241556796947996,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321540.9588428,0.1480091847012329,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.043404,0.5532010900599946,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321422.6245623,0.1356914648350686,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321566.5882225,0.1420124571222634,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.4842072,0.10770530705249955,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321582.6262343,1.1307987497632686,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.6827571,2.6280947292125596,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.2943175,0.16047885848426746,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321456.104479,0.48726006245974,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321433.4413218,0.1013961088256523,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321560.9039366,0.7604471696580929,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321432.5584168,0.13901980528539012,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.608428,0.2360202811293891,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321431.6135569,18.013486054294276,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321634.8891532,0.10016368689759657,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.906834,0.2076985428365139,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321477.8546119,0.4381162916595554,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321436.042734,0.2218664092700507,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.0665784,0.3704946032820038,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321437.692643,0.36787331838769677,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321480.569115,1.0302091726505116,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321471.8199754,0.9378965950330536,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321513.0817473,0.3990205988882316,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321525.9272184,0.11226673330918734,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321560.8008575,0.18214955040808006,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.3848498,0.12054694924074734,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321446.6711733,0.19350396985857843,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.3243144,0.24934741836447577,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.7199907,0.16488048035525463,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321475.560639,0.1392122131298406,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321530.2704082,0.19998055704796047,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321588.8899562,0.17918248568881145,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321427.4064772,0.1030198842612305,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.4660907,0.1771827401650703,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321449.932846,0.1186000624954118,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321440.3757763,0.2021824639798418,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321495.5009816,0.1529674199514318,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321549.0564845,0.18761441213179855,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321431.0667894,0.15008743780641293,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321478.5754242,0.19346773621181668,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321470.6077929,0.28758480878497455,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321440.7167425,0.4142065825946878,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321463.4165676,0.1326347028568455,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321427.3509212,0.30576740460372775,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321437.5929015,84.01787765745443,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.119198,0.12806442631563345,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.4421508,0.14847518303867077,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321425.0020154,0.16101878236532396,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321520.03655,0.5634971501060976,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321569.7380486,0.14117439093197245,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321432.2799926,0.1419490831414605,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321458.5876658,0.5181158175066886,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.7167342,0.11705943159387147,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321425.484167,0.10787124410956328,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321502.5863426,0.1106549146811232,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321510.0227947,0.7169472376649675,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321473.52057,0.2686913399936356,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321541.0405517,1.234294827461466,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321446.8960075,0.29859370283558984,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321497.2498982,0.35354330727682587,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.1637938,0.1876823533388348,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321432.2014337,0.19687893669532222,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321558.9080281,0.10976547981323302,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321441.8002558,0.46022303847110796,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321461.483745,1.1916019052358977,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321458.3663487,0.1256416133391159,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321717.3733368,0.19429403739839549,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.9766698,0.2903200749463052,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321422.4195015,0.19187767661685118,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321494.2704117,0.1655929238188209,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321631.8861256,0.24363417262015272,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321419.2687538,0.255406183941349,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321565.824504,1.0606111203726478,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.924416,0.7079469588456657,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321451.6189847,0.32480136929481346,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321435.0371568,0.11486410464758999,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321459.0816333,0.11326023779081458,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321440.36346,0.34725574640809376,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321513.0752726,0.1878389481028704,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321499.2359753,0.48057991764032304,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.8379288,0.10313101102681166,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321677.2105937,0.11484287844839314,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321506.8783033,0.25391944568099567,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321430.2117984,0.11089102381116892,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321425.0671792,0.14362628262165847,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321643.6769211,0.5055617667372603,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321422.1574028,0.12213680205314317,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321447.724068,0.30294952723090396,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321460.0887415,0.6969998718883281,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321639.6691492,0.6694717187918662,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321499.7934825,0.11681855500071812,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321498.0364063,0.5521058897127041,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321485.838631,0.12404761885593144,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321449.8975294,0.1395296207109141,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321479.6183367,0.18335245279160753,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321594.1590965,0.14112354371935992,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321497.3391042,0.1121301345855531,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321427.6827686,0.10338321862601696,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321510.7563753,0.198755992040386,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321489.6726093,0.21862726860820386,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321498.2703738,0.20723725271441268,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321456.269306,0.709537201579695,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321444.0265892,0.14208188643510727,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321488.8555732,0.11607858167567651,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321434.989727,0.10229523154687066,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321431.6641347,0.4228722808801497,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321454.5858762,0.1887641486086716,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321456.1707559,0.11097346816653762,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321549.215469,0.3243774061346463,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321470.0980282,0.3220909917413307,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321490.6550586,11.19921545113169,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321473.7865531,0.10039751304873222,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321451.1345785,0.17319210146354222,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321484.5717678,0.48268770410309997,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321472.0145254,0.2944268421996917,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321519.3159504,0.2547376404921357,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321460.8747876,0.11303447789948005,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321480.3782172,0.5167100194063237,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321484.3734431,0.165615012966436,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321552.8693504,0.14698005791898647,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321464.313664,0.4583092670111131,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321431.151277,0.25919781617637483,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.02691,0.12040515701728088,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321465.6238623,0.18955915841844925,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321523.8706179,0.186814682296096,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321617.9009557,0.14242198951927681,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321637.3220444,0.16232215082868762,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321425.7988155,0.1206547337403572,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321685.179562,0.1351110950601719,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321580.7813187,0.15492547408148155,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321436.584318,0.19594733517253768,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321432.8654475,0.19663937036093931,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.0515835,0.23667491070325108,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321488.3640609,0.24853007588469486,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321434.1752856,0.34915064933156,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321426.4453156,0.1881280404201389,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321524.5268602,0.1802922374248399,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321499.6549766,0.29155802529644714,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321533.7543814,0.2838987562956896,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321503.6052434,1.659798163865152,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321526.5939147,0.9119909880716834,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.3930953,0.12125814147717007,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.9790037,0.10831451206267871,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.6398008,0.12006164593764415,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321433.2208548,0.41217157014925454,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321435.0755506,0.10425404523024065,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321485.251148,0.30862178736752677,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321421.2762394,0.23702967184028326,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321470.922677,0.10594606573417038,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321550.1248167,0.6637152676794223,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321473.0961158,0.16714038418038202,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321423.8691988,0.1254499664267029,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321433.0932436,0.8237933522563092,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321436.0830407,0.3878011842957645,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321582.9809752,0.32915996634305633,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321437.6675792,0.18242708252063802,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321493.6087284,0.2523297042871077,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321424.6047206,0.17417921794774563,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321498.876817,0.5281276006697561,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321434.142466,0.14792375199715613,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321425.2945976,0.37916876595709015,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321449.2010539,0.10345969940916418,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321432.194215,0.10300208442563075,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321455.8779492,0.30093678953377867,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321422.7727988,0.10738817038888948,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321698.3105302,0.16842719232068104,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.3241208,0.23581867870182266,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321427.4245665,0.44931905867165833,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321452.2656288,0.10104107690705977,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321419.203298,0.1381821196549621,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.3343098,0.3320411213848555,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321493.1831627,0.6984436684773735,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321426.9590588,0.33722376213716876,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321507.990256,0.13646799921143757,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321452.6764824,0.12546190001213225,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321450.400256,0.22421350131752657,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321584.7656171,0.9450376017812616,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321447.992221,0.12997298185043668,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321493.564982,0.22343539665720266,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.1530652,0.16175357979268615,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321419.524929,0.23733186758922714,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321447.1805809,0.1797017952360607,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321471.2635598,0.11887387906626168,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321445.745046,0.13504812531134108,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321458.1150088,0.2829685183592356,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.7309265,0.17207276153210782,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.7926233,0.45880405263771196,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321434.9492173,0.1232692160079917,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321421.3465507,0.7621096196181363,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321450.5640948,0.34786412602071504,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321451.4811447,0.2842103270287535,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321499.521638,0.24850536413562013,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.900612,0.5552573510303411,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321470.669382,0.3684662497810978,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321478.2505083,0.3608102031629564,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321429.4919093,0.16152763951167137,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321451.8027558,0.171233199938948,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321428.1619108,0.20286858795642215,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321499.3264956,0.15491140442252496,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321425.771474,0.21283804243398993,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321446.4712248,0.3925869013213397,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321620.8418422,0.5115707441435419,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321465.308394,0.4557686137645225,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321555.6596994,0.23850023982721497,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321464.3519244,0.19755459634933367,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321435.809669,0.30346339708443165,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321443.7003868,0.1072743155979734,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321479.172588,0.1187268300431898,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321486.9526591,1.2076547566439815,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321421.8908741,0.11669830186176296,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321436.7101352,0.11217768759198264,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321448.093974,0.3315236914398836,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321454.746331,1.1211221217743024,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321484.2442086,0.12051177795868849,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321419.1805048,0.528506639199239,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321506.4975839,0.11065725674986615,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321474.032356,0.15610026380230255,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321461.3793879,0.10140932260152175,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321576.9794497,0.2625449175617038,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321603.146827,0.9695493796899302,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321419.9402044,0.5544488069436914,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321454.0407014,0.28124618517015115,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321475.337091,0.10533920157344481,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321455.4485059,0.31170303786384207,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321469.5495956,0.1187140193885321,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321542.2320666,0.5105172660746324,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321429.9830048,0.31204826503928124,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321542.7527895,0.13028187527269594,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321526.9395947,0.7760334391824856,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321479.8043714,0.14223823064091207,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321607.8049755,0.2055366192066769,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321516.1388671,0.16168789916305437,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321716.8807323,0.2625954803542339,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321420.545284,0.22460641051460778,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321582.6248538,0.11292263471605535,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321720.348796,0.32543004709134093,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321548.4905603,0.1100285318170293,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321421.3842587,0.10229849407479626,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321554.5917509,0.15797205425036892,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321455.046917,0.18452852983469414,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321430.266514,0.37561431729856104,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321463.90109,0.16086549993803811,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321785.6142507,1.1289453835138823,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321504.2424,2.0990094778786785,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321482.5293715,0.19869421356026076,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321496.1931436,0.12617856606982256,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
1665321457.5936353,0.16756556442986315,GRB221009A,0.151,1665321419.0,600.0,0.0021,8.2e-06
