time,energy,grb_name,redshift,trigger_time,t90,fluence,peak_flux
239932803.09885204,0.954748218701535,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.15318212,0.2919234143729952,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.8404828,3.0364429875679306,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.39597976,0.11279151879190936,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932817.49162817,0.28490164883560964,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.52974957,0.46689582517931677,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.8855444,0.2620851095188969,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.00591898,0.44100963029471213,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.76049048,0.18445587854091286,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932810.12702817,0.2842735411622677,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.51742387,0.12635272437441733,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.77645573,2.062368741769837,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.47300708,0.1835793469189387,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932816.4906514,1.8233654792447087,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.0137767,0.2331349561444921,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.3759873,0.13515488224623062,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.96308494,0.23040264846755762,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.38996533,0.2550707787362175,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.10299754,0.104994691263022,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.5484552,0.13234839021812325,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.8182523,0.4239802722688748,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932811.32184023,0.23972878281495758,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.33058447,0.11849805646006335,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.2933967,0.3643369437229579,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932820.69821453,0.1504050009461865,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.7638551,8.115371634969387,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.11939245,1.543351045699834,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.6310131,0.10952100108632448,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.0195687,0.15468116161046203,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.6472755,1.3997408305719348,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.10128233,2.0194716752941444,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.14037967,0.11031550770277082,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932809.8515186,0.18444344618625083,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.21259263,0.2330527908041824,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.35757998,0.182860553789102,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.17080674,0.12241857177850086,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.142883,5.2674364446865765,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.04143777,1.3794975940242318,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.28177455,0.20062333767519158,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.22789168,0.11583406681744934,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.5016243,0.33804080141097176,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.22047308,0.20951648709025977,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.08720788,0.10390765189564753,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.05513507,0.2111806451867452,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.66605598,0.11731330406924462,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.59020218,0.15036374262493044,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.97093448,0.3089813572801933,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.83445388,0.2939123613450146,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.71050936,0.49159634008905545,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.13989827,0.2991281054825568,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.19586483,1.2793453637403562,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.1568694,1.119122923268373,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932818.21327752,0.8714653019420169,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.69397402,0.31429083642291006,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.66377163,0.3115321772149424,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.22314024,0.1356720874301329,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.28239375,0.1940437949071737,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.07471058,0.16260130807316525,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.27022442,0.20445962978265908,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.99496683,0.12103092538091174,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.93881926,0.12577856806135532,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.75785133,0.13076028718024746,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932817.10150295,0.726026693225355,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.72310263,0.10167389426760275,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.46014598,0.13705246852832306,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932809.61004558,0.39875387258140504,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.3911816,4.458934891131292,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.04975542,0.19937313832082157,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.6045458,0.11103828439312456,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.14642075,0.3855283485795971,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.8438907,0.8987075055126758,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932809.67656323,0.30768034214937084,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.30386356,0.1306155859028059,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.03040937,0.2915910438037156,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.36082348,0.22791992573664183,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.9842528,0.1718735023035306,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.60984704,2.0389840833717003,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.83068848,0.3208576572453961,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.1904639,0.19182841093366884,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.88276994,0.1257244944031237,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.42525527,0.32958701423386616,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.2631887,0.46628959170069895,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.63754088,0.30435716261078954,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.6970744,0.17432920921269454,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.4689326,0.10419918485119901,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.59554672,0.6531340454804376,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.72239748,0.32096167349247917,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.52387404,0.2466744733906354,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.56151733,0.5559225633931713,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932833.499019,0.14960877031842854,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.45177084,0.10754354856489726,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.20142567,0.527805811262535,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.22279087,0.16884097750630456,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.3003868,0.14550841727085934,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.9219916,0.1368120811003503,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932812.33401325,0.11668871909683994,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.73100367,0.11480956017688036,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.52678567,0.10871379798768753,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.8760508,0.11948142938746648,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932809.50732577,0.6723511171503427,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.60118526,0.5027288335971746,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.93166322,0.10975152540444266,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.71968928,0.10327422704227099,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932811.18614662,0.20032398662601023,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.828508,0.14834945613186315,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.95280632,0.9249832353308192,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.88518348,0.1245828032561476,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.26843598,0.10012551931577136,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.0426502,0.1189043833597123,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.8143519,0.7177672048377287,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.03230903,0.1261780332795056,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.93496704,0.5615308145296652,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.76938638,0.12927530408902738,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.50161418,0.12677214949110863,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.29239666,1.108736872081033,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.14367473,1.9449173777536375,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.23847196,0.3195391999857701,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.7383553,0.16097299586074026,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.81989977,1.3926887867623643,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.877756,0.7496314498739762,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.65681833,0.3502543650751512,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.02810007,1.0548255094569323,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.05732656,0.14157641501786156,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.58439022,0.13099685121847265,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.37647486,0.270886092696548,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.12423766,0.2518259339764463,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932815.43060982,0.11694728852955727,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.4251898,0.30075930599693906,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.52135605,0.40216541740050654,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.01518002,0.11623267057183594,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.89219224,0.24549272789683818,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.918609,0.3753616367943729,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.47982675,0.1167518965479692,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.90581706,0.1606324999143709,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.21322003,0.1660739492402512,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.44256288,1.2946404421920177,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.05996975,0.4017232995456228,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.7955398,0.24245308269652963,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.05162823,0.11032396377370401,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932810.69269454,0.6325278082071861,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.62857392,0.1132482060536225,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.5731352,0.15995526082352374,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932809.7745472,0.29831630657091585,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.08386448,0.10360251623405606,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.6821909,1.0205435464885284,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.88869458,0.40534678699346094,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.62164477,0.14416334277664028,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.38923663,0.6292241795814832,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.22965705,0.39687157924131716,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.38441133,0.11195416188045892,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.28044406,0.6571128045673906,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.51678613,0.2222855075443002,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.75999644,0.7964136171901193,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932810.35931394,0.1832629732355189,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.84590778,0.16144516533727582,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.06667572,0.4510436917616595,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.13730478,0.23746629873887104,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.58484098,0.37520489719037897,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932814.69588435,0.15799840532156664,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.43124214,0.3923113680585289,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.17505547,0.15976008044712098,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.4717905,0.1086917518752355,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.66828197,0.40716254767298576,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.79168996,0.21694574883914594,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.176669,0.2812428286275383,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932819.97781703,0.16888787689373147,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.9700288,0.3044736320816855,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932814.0191134,0.1420286797209744,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.9309408,0.21097813134327503,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.33368522,0.2552640896818497,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.33302176,0.18968584316609077,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.9950513,0.16795104448895382,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.67478955,1.1793225975829176,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.1539058,1.0766994485397612,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.457238,0.13041070817033537,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.18335062,0.14265214479752167,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.58655652,5.013260333918273,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.75714743,0.39279704115934244,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.26965356,0.28381208817418097,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932810.37092325,0.12398306087249995,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.9994139,0.5399991378519452,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.3318023,0.10645264154837773,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932816.03211075,0.1137356048672213,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.6874401,0.11145992833327606,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.85279724,0.12491219745021134,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.8492922,0.24312222362503452,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.74963123,0.11273339068997412,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.10598826,0.1270597041974578,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.05380267,0.27682976544872145,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932811.07414812,0.3052719108314867,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.8274118,0.25125842005556465,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.66251573,0.40011447405228506,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.21044597,0.10114609847361283,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.48520252,0.19037602838497902,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.31124425,0.22741914152019113,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932823.79564148,1.3542126512929318,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.71590316,0.19725580012775476,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.4442855,0.12172661614093992,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.19763288,0.14581462963882713,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932818.04601097,0.3385416472125615,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932818.08415726,0.5146600635803854,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.0322839,0.16250689318559125,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.63262016,1.2555637146258547,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.79951036,0.2781197407521709,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.85153925,0.1816653875268431,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.09059036,0.24676309800971735,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.37770435,0.43000910796262515,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.9745328,0.3385654304489493,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.66457665,0.20446280245240836,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.709452,0.1183372802711989,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.49178496,0.10465617426184376,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.1160012,0.5878645965799355,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.48583025,0.14602720705468672,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.80974722,0.10806216106395775,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.17082742,0.2589401054972635,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.14469704,0.14667855235400756,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932817.56244403,0.6921754874520775,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.85615894,0.1163887979076998,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.6263293,0.39756035761246183,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.67944515,0.1195718493944288,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.0060983,0.3088052670843706,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.11182383,0.11387014691335372,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.53985417,0.5008305113915967,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932805.35700727,0.11127966327177317,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.00709182,0.11514265759679745,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932812.57109672,0.34907715576983245,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.58377475,0.47964428137927984,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.66827762,0.2791018399811711,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.02623376,0.23654923264949215,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.07064864,0.15337321001832901,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.82718197,0.776600534942531,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.7396686,0.22030744612923653,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932810.3884138,0.10696193817368285,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.89828613,0.4953895800817645,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.44436345,0.12431864459069841,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.28738105,0.1878273638103167,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.33391365,0.6670127402137737,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.68353721,0.19635721454343846,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.23959997,0.4975566458791589,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.98543862,0.32157196310283853,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932811.73739323,0.3232706258696564,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.03645432,0.5733089733557089,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.2937979,0.22074284131789046,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.10052842,1.3264371867711473,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932810.3684729,0.13992746527882693,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.97389552,0.17209960398716836,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932811.25586593,0.1590105787437152,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.19565538,0.3870119132098615,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.54681844,0.12619960010630402,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.28938714,0.12270259178990997,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932806.83364946,0.40316781417307707,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.76450792,0.12113345399731437,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.3526491,0.15679368071727362,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.4724694,0.11182668842315502,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.02768168,0.28570541986941816,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.63749415,0.15153068971063724,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932807.6905138,2.0159945888529376,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.94124797,1.7020338911903545,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932816.04652432,0.10415592661462658,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.15864906,0.21804589644272432,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.95499125,0.34732240589828334,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.72178993,0.2237759879146211,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932816.24356955,0.2198817999777004,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.22085246,0.7744367136979843,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.9973561,0.34991333898953264,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.979318,0.7266303401350479,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.97782537,0.10627951900298341,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932813.01796293,0.23632774592859485,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.62074056,0.2787041004208535,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932808.65379837,0.2500049536003945,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.93688378,0.18945896004724627,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.43882027,0.13921958938760556,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.63691923,0.1174411633044769,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932804.26400396,0.23555833291907097,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932816.2739908,0.12030752967149738,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932803.8024693,0.38099407994920526,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932800.9220656,0.14326114016794364,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932802.81846505,0.10291752169288333,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
239932801.2338602,0.2847601657967975,GRB080319B,0.937,239932800.0,50.0,0.0011,2.2e-05
