Source_Index,N_Photons,Energy_Mean,Energy_Std,Energy_Range,Time_Mean,Time_Std,Time_Range,Pearson_r,Pearson_p,Spearman_r,Spearman_p,Has_QG_Effect,Significance_Sigma,E_QG_Estimate,Energy_Time_Ratio
505,4536,151.97083488550103,86.27131107339656,299.5643899689072,1006.9905733398032,579.6564875766948,1999.0193259936439,0.01598464233752599,0.28177744234963004,0.0160107491165199,0.2809921741540252,True,1.076325627701125,9507.30280206083,0.14985567476692804
506,2511,148.4426803909465,85.82868954821332,299.7030943203872,989.6261426184186,571.2704503730945,1999.3003310357858,0.017996750259463762,0.3673549813716273,0.01719304474376236,0.3891410814662054,True,0.901455765377806,8248.304735622283,0.1499039887444618
507,2536,148.47107680550624,86.86120513174511,299.82875563397846,993.7814212697523,573.7249249266965,1999.1639903204946,-0.020985417984467392,0.29078826677581104,-0.021249794751783325,0.28475188207035107,True,1.0563818457681078,7074.96400192738,0.14997706895766547
508,1997,148.2966885564212,86.06231117408024,298.75932654089996,1004.0965597297322,578.8288373792682,1998.967941046355,0.0016425616975534693,0.9415223772211965,0.002210143285483751,0.9213727090717267,False,0.0733657128084238,inf,0.14945678737824836
509,4469,150.97871529140883,87.14209674431042,299.88206715544635,989.4773708389029,581.3518445616952,1999.0038093187488,0.006932648804975696,0.6431296282852826,0.006310849601250598,0.673192806145172,False,0.4633478758957852,inf,0.15001575572667106
510,3006,149.04142089256314,86.86929042330338,299.72045143023405,1002.8768717485312,585.6089816937058,1997.5844429241622,-0.006220318001530936,0.7331767322124849,-0.006215862653808887,0.7333605681620732,True,0.34092790666748024,23960.41823840538,0.15004144254922638
511,2323,147.8809923798854,86.15181119283663,299.8382960894529,1005.5954415124887,571.2820917139255,1998.7980294668264,-0.011037161360628687,0.5949382439240689,-0.011280477918747601,0.5868436815372129,False,0.5317346505731857,inf,0.1500093014247337
512,3644,150.59860747617407,87.74305055031473,299.8388699864528,1010.020516777796,572.1901070950352,1998.4252360695907,0.01866660924231419,0.25994051250345607,0.018468586459675,0.2650308743505179,True,1.1265109226298335,8067.807362399344,0.15003757187142105
513,3225,149.6306846495398,87.03891935054023,299.738193957658,1029.4726781891068,578.0673559090176,1999.5707784442186,-0.003821414752524693,0.8282618813013857,-0.0037538702955103556,0.8312513341672578,True,0.21694733951111608,39155.83477315131,0.1499012674064339
514,4250,149.94051989151876,86.34681940131435,299.8612605408004,1010.9326616102124,576.8718222948431,1998.666855041494,0.01195898383393139,0.4357271068170695,0.011758369295802247,0.44346635144987556,False,0.7794468977148521,inf,0.1500306365637784
515,749,147.68893900565635,87.72556341490943,299.8633160797016,1004.0160600958726,591.9975772810378,1996.6086258223447,-0.007060473356936217,0.8470296462107176,-0.007798062300536186,0.8312777392408821,False,0.19297192066705615,inf,0.15018632705555734
516,4647,148.41654116376316,87.402274799485,299.8420261673952,1006.5292958249615,584.5912152875885,1999.3396838021406,0.010219497864264763,0.48612653895688457,0.010389084947230263,0.4789197008167939,True,0.6965020778837436,14522.880002034319,0.1499705270678098
517,2582,150.00819828258784,87.35897266220762,299.59247240632476,1013.6830280355705,585.0373160681568,1998.2572354429244,-0.008427211077493264,0.6686399385634978,-0.00839018607426772,0.6700096205767219,True,0.42804923465079686,17800.455797674036,0.14992687982932212
518,2040,148.82026175077354,85.26002371912277,299.4275855946358,986.7111944833529,570.5789429204755,1998.738638290662,-0.031630276290901,0.153261320665477,-0.03243987396643058,0.14300867313723906,False,1.427923941549598,inf,0.1498082740076055
519,788,155.25178951934103,85.07263606776053,299.23060864005623,965.5299367854111,560.8490646486741,1995.2622666930522,-0.02706870195925321,0.44797969755178374,-0.028395308458754775,0.42603816880889733,False,0.7588897784569762,inf,0.1499705645894868
520,862,144.29071661071148,85.4395364098158,298.2906424727171,1001.6478123229576,580.5122092178352,1994.5372386450626,-0.059419793114637305,0.08123503059299483,-0.06129530377611026,0.0720661178118293,False,1.742530389937638,inf,0.14955380962220247
521,1572,149.31430582054688,87.64076936748194,299.1956412006905,1002.6991235608755,579.91021589166,1994.4323235812951,-0.01052323877730294,0.6767443735510172,-0.010221367753423215,0.6855145204912062,False,0.4169646631930429,inf,0.1500154393122956
522,3018,148.44233717626346,86.54516841418125,299.8322160590855,990.8017709777778,573.0615417299069,1998.5793742116546,-0.03129286456242143,0.08564646219639926,-0.03087705528700973,0.0898908691055022,True,1.7185453184383899,4743.648088852912,0.15002267106722003
523,2524,150.41525207334985,85.25802097217063,299.56341805923273,1011.3094482879278,581.1912635592171,1998.1697869466577,-0.004901918742436474,0.8055668354269198,-0.0044794310569370496,0.8220308526724636,False,0.2461719970985507,inf,0.1499189007942045
524,307,150.89195716376224,82.48807672078148,297.8539825455226,971.747877931711,585.4083044154355,1990.4295645623001,-0.03971112137292834,0.488165103464891,-0.05004483285763225,0.38221246939895626,True,0.6935249195321759,3799.740524744474,0.1496430659233206
525,4253,149.27628149926824,87.190156274206,299.45001470427786,1005.0238936502159,570.2276625759549,1997.4700380580275,0.0022323847448324995,0.8842826240982856,0.0019164419308224578,0.9005677318314194,True,0.14555080058087155,66868.5278578486,0.14991464652726805
526,4596,147.96946719843186,86.34975222562312,299.8233215001999,995.898620500495,580.5859908329692,1999.429013086444,0.001433461317247568,0.9226045639041963,0.0017056856150291708,0.907966750634266,True,0.09715865032471037,103225.29489847166,0.14995447177060506
527,2492,150.31257843091078,86.54659051762839,299.7629631890353,1002.0999476302501,578.6671023941803,1998.9357793762385,-0.011670161066040503,0.5603637967001588,-0.011169606988183851,0.5773062882903001,True,0.5823398678394308,12880.077453970342,0.14996127753667773
528,631,146.39466688565108,86.04104415646756,298.72531478518,996.8424534960401,576.2584088883316,1997.4322006000873,0.020312977312493128,0.6105440701595584,0.018777851970092536,0.6377832074363734,False,0.5094468792232948,inf,0.14955467058928665
529,3123,148.99132205940398,87.46554554806653,299.7429613140891,988.1390279785921,587.0390449750134,1998.195068686179,-0.00547039113445948,0.7599197358888624,-0.005126747559153082,0.7745799208285118,True,0.30560838367224047,27235.954138794055,0.15000685669351155
530,4497,149.3307141928003,86.59146615292173,299.56519109463295,1000.2709006508036,580.340229497556,1999.3386622856797,0.015185856868390205,0.30861417215821285,0.01534468923624623,0.3035810115735926,True,1.018132146864255,9833.538896552913,0.14983214036993847
531,214,160.69678744868358,86.83409036891685,297.40276061509974,1004.4868834582957,590.7355643493609,1974.6383350364158,0.018433888858017708,0.7886162363873698,0.02856635575242369,0.6777561191960512,True,0.26840147314630536,8717.465353426469,0.15061125642008522
532,3530,149.90726355647718,86.86494595637282,299.75621828226394,1009.2595278899403,579.2992856139485,1998.3561953395335,0.046289812864193945,0.0059458224648387716,0.04664836182465363,0.0055698652583273806,False,2.7494746083947366,inf,0.15000139563774487
533,2498,148.30851996794053,86.44426692275859,299.5108131945674,995.3490169303452,575.6100998819643,1999.3388603182957,0.03198144286849551,0.11003382913364154,0.0314921774597641,0.11558426047258373,True,1.5977923735971775,4637.330484986882,0.14980492758835545
534,420,149.25511734707868,88.38855000459615,299.3523043548587,1002.2908934325255,589.2877694765881,1999.7791143615561,0.03886686717515381,0.426927636587307,0.040637904490874184,0.4061485817895618,True,0.7946349766758435,3840.1633111940682,0.14969268465954005
535,2233,151.86561631273926,87.03014997419274,299.4077208989864,1008.5625952607504,572.9633305709287,1997.731262681632,0.00826709821126425,0.6962063403721116,0.008623572617386492,0.6838000536508473,True,0.39048367511867915,18369.881720507,0.14987387267348454
536,3035,149.55895616407528,86.96758586045617,299.81673963227973,997.2147837204856,584.5823605768812,1998.0540374604705,0.004184099642772064,0.8177719533371434,0.004053564500174482,0.8233618164446366,False,0.23042957758503405,inf,0.15005436990750623
537,2530,150.006632033524,86.0641378205269,299.6208231728535,1017.0837005531546,568.5730049177616,1997.0091503450594,-0.00917173941621581,0.6447182504263894,-0.00918313335219148,0.6443073290815637,True,0.46114790719155163,16355.308979702304,0.15003477731741116
538,2688,150.78283454659078,87.2524362618405,299.5708399234015,1017.4882939047284,567.0815220200567,1999.8153471414312,0.014135407963377429,0.46382742726396414,0.014865635716433907,0.44105866602584565,True,0.7325906160809953,10667.030971956725,0.1497992503915989
539,3849,149.31898483635155,85.8816889258687,299.84991723174323,1004.7231018135734,570.5495029001046,1999.178871114399,0.013194697152329215,0.4131443322170714,0.013075464486220526,0.41737885491455606,False,0.8183903877286567,inf,0.14998653775517265
540,2715,149.3493212582932,86.59459771937713,299.7594825144505,1002.5126680850778,578.6714982253309,1999.1960530091321,-0.014702108403623794,0.44382405903799826,-0.014474709637344246,0.450905366585615,True,0.7657808779094705,10158.360770995363,0.14994001316842398
541,3671,148.971261024412,85.81847405991238,299.75807374587276,1000.4332048684589,577.2851911471002,1998.2855045326676,0.024991427759404147,0.13004592169688547,0.024786618364602463,0.133223667753315,True,1.5137875320113292,5960.894369804657,0.15000763057427882
542,714,150.45660286404762,87.28651966711244,299.73109737744295,1001.9707433211436,560.9412919776162,1991.7163149263629,-0.019729761739011295,0.5986644171096721,-0.01855131915357969,0.6206850095883243,False,0.5264557063742834,inf,0.15048884980817387
543,1207,150.067914058943,84.86372003951249,299.1148192426615,1014.5882374119305,575.481913174303,1997.1302252936346,-0.0024350059782342116,0.9326515720729535,-0.002755867370816951,0.9238024739943728,False,0.08452663016714793,inf,0.14977231602344968
544,4615,152.40716058248594,86.29243460954778,299.5789908764453,1003.2094410954505,575.622669064258,1999.3727814947479,-0.0004613800700762504,0.9750025308754499,-0.0003566674024957505,0.9806745678003048,True,0.031336505039493937,330328.8773554918,0.149836485546471
545,2859,151.36503457044296,86.75317770311698,299.6925709554166,1014.2550870760781,585.0495251696916,1999.1243800814204,-0.01526412721759856,0.4145815513810983,-0.01528874939907244,0.4138290832783824,True,0.8158815215739658,9916.389742607018,0.14991191840860382
546,530,156.69268446432218,82.33997702816274,297.9466402628907,982.0215317595872,589.8901102397414,1998.0887445298008,-0.002410476490892292,0.9558497552151414,0.0021785981357564433,0.9600931138248566,True,0.0553885328397517,65004.859021180026,0.14911581934415272
547,4284,151.75537788714806,87.00363673714241,299.77587895288025,1024.4130516396385,579.4547913295942,1999.1306436241687,0.00838897916125706,0.5830554270686313,0.0077582397162027795,0.6116961011820918,True,0.5489495672626022,18089.850382273216,0.14995312082727363
548,1624,147.49252690701886,86.56174330552072,299.81686180827495,992.8897638547402,570.8353926686207,1996.715457003127,0.0106935548936515,0.6667455543942842,0.010035451450200638,0.6861272207112716,True,0.4306728834968119,13792.656265745785,0.15015502622405222
549,1229,148.20050877106345,85.13333277327708,299.48138777147324,992.4994699273199,579.0072138845517,1997.891371288411,0.024827039157348723,0.3845123200271324,0.02352083203103309,0.41002650439236143,True,0.8696554251910847,5969.318686445,0.14989873427319628
550,4985,150.12023560350744,86.41469967282083,299.7498165753503,1002.8798198902488,573.2754794408451,1999.5791750564138,-0.01746299813437293,0.2176684512696123,-0.017569081664798415,0.21488610857124332,True,1.2327194579628664,8596.475499131011,0.1499064504744572
551,1373,148.76167025087685,86.49562338338015,299.2266694460362,1013.803066943956,589.2520696128706,1998.019166919739,0.05483458574616425,0.042202324344841335,0.055248984999596316,0.04066833443633099,True,2.0303611475572922,2712.916824784856,0.1497616611492978
552,3363,149.5077507270126,87.01350788481824,299.8104136131861,1018.5150168964147,572.122312411209,1999.5018418708398,0.034270547670310396,0.04689567585929936,0.03473187596874135,0.04400867204066543,False,1.9868052599213042,inf,0.14994255435777323
553,4266,150.35015929081948,86.73435356945073,299.79284732990925,1008.7023190409657,578.3132441024337,1998.6324367492089,-0.022884462861186616,0.13505863233128731,-0.023103454820071517,0.13136201907506342,True,1.4943396544486152,6569.966715094813,0.14999899021829377
554,1925,151.42877450844026,87.77745842804856,299.77121401260763,1005.3092913816529,575.6556488303079,1997.8705327129053,-0.031656663944831104,0.16502249647698994,-0.0314843142880526,0.16733624284632012,False,1.3882087838574606,inf,0.1500453653548555
555,2880,150.44598563626295,86.7354430217713,299.64742565492116,1000.4682889288094,573.6039971389063,1999.4793559636857,0.023519277978142426,0.20701950180523548,0.02310410716114975,0.21515162185935394,True,1.261738572198141,6396.709362255061,0.1498627253945818
556,2730,148.73890429720376,87.41047831272786,299.67569357106794,1008.2134810702536,573.3910793780035,1999.7162360218101,0.009578862085736991,0.6168835099845349,0.008845872083975807,0.6440892854431117,True,0.5003064517707622,15527.826057614639,0.14985910909401623
557,2594,149.23688702250172,87.52558131826319,299.3751437523136,1008.807198759183,575.6139514285809,1992.8868420883573,-0.011505991602236497,0.5580419500727756,-0.012091337888212228,0.5381892134748827,True,0.5857894574076165,12970.36293625432,0.15022184773852823
558,935,146.70559913615395,86.11041021488549,299.2851908053924,1017.5754769106402,573.4010570215268,1995.2310506700583,0.024730561187716483,0.45006340169077197,0.023758959267209678,0.4680677321222485,False,0.7553961958225696,inf,0.15000026723966806
559,4789,151.13244548072376,86.12216923759594,299.84665034000807,993.8620581392578,576.0532239953876,1997.6562298934698,-0.005972518348692136,0.679453058206851,-0.005956532229974264,0.6802635090542772,True,0.4132274910526856,25304.64314334317,0.15009922420735933
560,3767,148.72770694588542,85.56478159038122,299.6632219633356,998.2073636011819,582.0967421418088,1999.352051468888,9.519210154408975e-05,0.9953399329999324,0.00026594274112927055,0.9869814507191588,False,0.005840948876627137,inf,0.1498801682991139
561,2809,151.04591439620359,87.27030447554506,299.81242457471757,1028.9541016870344,578.5938711229445,1998.4168458866543,0.025205207118562962,0.1817148651288834,0.025701463754354243,0.17326220260668904,True,1.3354003226569429,5992.647221095926,0.15002496861043887
562,1417,149.38373337449428,86.47832131420482,299.4626255952781,979.3008771782476,584.1382954199153,1999.1987271737141,-0.001990397386155457,0.9403272149141062,-0.0028025698121555654,0.916054916817474,False,0.07487175490839307,inf,0.14979132465666942
563,3027,150.8059357571176,86.63255027245926,299.8632174556643,1006.3853421241948,581.6317265946983,1999.3235964855319,-0.016130429834492945,0.3749938210421476,-0.01656115209486661,0.3623741224825008,False,0.887173640897112,inf,0.14998233301641237
564,3302,147.78149317805898,85.7823257082829,299.7082552870183,1005.7478914402376,582.0132114947796,1997.6051573899829,0.013529193717380933,0.43705865710463876,0.013310106586496053,0.4445196842359841,False,0.7771930086664348,inf,0.1500337812896964
565,4805,149.75579795881657,84.81495733083057,299.8566504337059,989.4280764577048,576.7438778050796,1999.2388627289345,0.0336403316420883,0.019703984994935253,0.03371930486017903,0.019417620957532206,True,2.3313987642806775,4451.674244835719,0.14998540495776755
566,4306,150.12481786595018,86.77087450699791,299.78854526085007,989.3596528407104,578.4233961908977,1998.4769967928567,0.004559801691359077,0.7648413052217429,0.004302600901026321,0.7777468244939658,False,0.2991452330612989,inf,0.1500085043470347
567,4221,150.59355269887115,86.51880139179673,299.7356360866965,990.1532234645697,576.302786301379,1997.014137688656,-0.0017904331483451726,0.9074237471808242,-0.0020032731481604924,0.896477275509795,True,0.11629548990750518,84110.12320569405,0.15009189490947245
568,425,151.15301092812285,92.81736503400819,298.5873001328776,996.2212922605787,557.5515494505429,1985.895640560747,0.035547368264028385,0.4648399328371353,0.03244548310953401,0.5047169110341626,False,0.7311014363143089,inf,0.15035397330776507
569,1724,148.37266185181272,85.98737119078625,299.12490010028205,987.418782878617,581.0994194580227,1998.5748217405371,-0.014821438254512667,0.5385616312106799,-0.013482626769317906,0.5758665147531237,True,0.6150450430557707,10010.679078775493,0.14966910262572877
570,1340,149.4712859607095,85.63879258126664,299.8491173377898,993.4956790013903,580.50291863364,1998.121264978558,-0.0011666885083520115,0.965966212745132,-0.002580548246432677,0.9248108164730395,False,0.04267592830913721,inf,0.15006552534788598
571,3713,151.08820774397202,86.39444445801522,299.87395143633023,981.6635631514355,573.4531693217835,1998.9527576284065,0.016577336928574132,0.31256275349108975,0.016348610619899343,0.31928719018344054,False,1.0098578403799756,inf,0.15001552702631454
572,2737,150.91380427594237,86.2817241123315,299.7606773471769,994.62177532307,578.397295220472,1999.5042663360223,0.055637899355320194,0.003594707221179418,0.056152393527745044,0.003296294105336544,True,2.9097078779801837,2712.428147442481,0.1499174982489391
573,2677,148.91961816834933,85.99521738338217,299.78855617023163,1008.4058273644035,578.3112829042183,1998.7445490965986,-0.033943565804985476,0.0791026206905931,-0.03408072024104551,0.07789779917020524,False,1.7555748743121125,inf,0.14998842963986136
574,798,150.88625548998425,86.64546855385018,299.76139555688053,984.905078484238,567.0809708099364,1998.5644663829794,0.027070677128258613,0.4450711324584338,0.028337737716338407,0.4240495551106087,True,0.7637577900782483,5573.789483547003,0.14998835444092104
575,450,151.557494230276,86.82187842432764,299.35219624356284,1071.7472864103904,554.27459857853,1987.9457620536155,-0.017709346416827188,0.7079159611469747,-0.018060270256478637,0.7024007077784411,False,0.3748362120033404,inf,0.1505836839000687
576,3625,151.53752114758828,86.34123328621847,299.7518096683699,1001.8084806158939,568.5979648092695,1998.7375937034578,0.0031760416810272573,0.8484021494402002,0.0030263745623416776,0.855465439907481,True,0.19117027298226083,47712.69912886504,0.1499705667280517
577,2270,151.51421316563227,84.90573894425548,299.6346407075016,1013.4052571335163,576.9370181139531,1999.2367379906143,0.008586153287063563,0.6826384865939359,0.008929679841578728,0.670673082473837,False,0.4089028736924994,inf,0.14987451711629574
578,2484,149.48161600227334,85.93156154254544,298.70376621095556,1011.7715433876172,580.0086026908134,1997.268193856035,-0.020249497033014367,0.31305848290010724,-0.02017660487312911,0.31480394020168406,False,1.0088233576218995,inf,0.1495561623270342
579,3638,151.45229726220165,86.91582244802731,299.8572881710633,997.2900495480053,576.1444443036728,1999.8278061690717,-0.00997927801739936,0.5473627809613345,-0.009399805136913393,0.5708672039324859,True,0.6017430171806966,15176.678813651366,0.14994155359079572
580,296,144.16037243792886,86.29275672865302,298.1460458459604,970.956372235961,569.523029896631,1977.5544743941452,-0.02353976582136213,0.6867012577497784,-0.024872638431960463,0.6699764289763676,False,0.403622904488612,inf,0.15076502301525832
581,582,153.89007066535092,86.77051836174356,298.9214780960632,993.9903929001049,574.0729846674245,1985.891440604329,-0.048967414008568085,0.2382027448062956,-0.04894133761519273,0.23845310319111454,False,1.1792914941261028,inf,0.1505225673388763
582,4622,147.67321242631377,86.59575090490567,299.8944883581902,1006.967248664909,573.2996084066674,1999.109541946332,-0.008180793860117982,0.5781886144131541,-0.008031769618907053,0.5851323973383598,True,0.5560533188460057,18051.20810417096,0.15001403478181244
583,4805,149.74661789656977,85.72707159124867,299.74396374952033,1006.0728492333436,575.9562104480345,1999.5345148284534,-0.005810119601990885,0.6872093215810097,-0.00573139962933292,0.69122759856833,True,0.4026626670783799,25773.414000850837,0.14990687158767865
584,4886,150.76148303639405,86.55317062222808,299.77430278211057,998.5557373786392,578.1658204131456,1998.7481969538846,0.02290751120451542,0.10936943950459739,0.02252105185160285,0.11548357801977222,True,1.6009056423953092,6581.3122032513365,0.1499810247428716
585,2578,150.8463274004737,86.57668351228438,299.6225408381135,1009.1432108018165,575.6275927585542,1996.574007084927,0.005344375232734797,0.7862174543320332,0.005387112770570072,0.7845498709493768,True,0.2712500781832537,28225.250067870587,0.15006833694863816
586,4257,149.5757989501971,86.67179742373484,299.84548108830364,1001.7697666727008,577.0909970557626,1998.8534269789586,-0.01986148587786486,0.19510520563759534,-0.01964902115813238,0.1999264382951112,False,1.2955718943895165,inf,0.15000873853041152
587,405,144.79714646168762,86.73588816027568,299.2155220922092,972.1928851586264,582.7353330205373,1997.4279685228187,-0.062478529503602075,0.2095891393126034,-0.06142280894756143,0.2174062398860187,True,1.2542477265356264,2317.550486737042,0.14980040672680256
588,3335,149.19472716949645,86.6137286535165,299.7857484410168,1015.0209842289102,583.2292373061651,1998.3712841515164,0.012687916774273944,0.4638786176516172,0.012970856369642663,0.4539713525355601,True,0.7325005887317203,11758.804051426638,0.15001504015721587
589,2239,148.85604371553353,85.7729551423208,299.79656504796543,979.2783332171726,579.764726052156,1996.7485026761292,0.034299082839984465,0.10468829673797143,0.033949956671443134,0.10827119067191406,True,1.6222414697438325,4339.942394669611,0.15014237629133817
590,277,140.25447442130553,83.81995296123979,298.4512394155297,1067.4750261263746,582.2049219294961,1980.3091210343225,0.11783493710518249,0.05009800652591905,0.11508363549311232,0.05573871957571516,True,1.9540713678650883,1190.262224997929,0.15070942018367695
591,2805,147.6041172384846,86.69236994745536,299.7100872518673,998.8579101899057,576.8128602816807,1999.123886447677,-0.001055093608454453,0.9554571279322511,-0.0009476401717856049,0.9599894702986321,True,0.055860207042686766,139896.70305623548,0.14992071741208302
592,4055,150.1891002020714,86.45915326647857,299.4970634024578,1002.5636242806082,579.744868051109,1999.1310734832468,-0.016866452475852063,0.2829203639503982,-0.01661092063769828,0.29027812029236655,False,1.073771935326154,inf,0.14981362021481662
593,1887,149.4761118147637,86.52430050448898,299.34125834898526,989.7714982252547,582.2312036421391,1996.9535271663058,-0.0018461450625099473,0.9361237179299197,-0.002425335555055621,0.9161488861650247,False,0.0801533171528121,inf,0.1498989607303246
594,3312,148.7529058176424,86.40288133341643,299.39680371196386,1017.4005720662017,576.2433669451889,1999.6263349796425,-0.013516811515636077,0.43678475707472714,-0.013279597193901142,0.44487574760470805,True,0.7776573028320111,11005.02922938349,0.14972637561057722
595,806,149.44589455611714,87.12506992284123,297.1452266480792,1011.981622235464,589.4125203204021,1996.7387839781913,-0.02886531190095755,0.41313514508191074,-0.027745394956560934,0.4315016688209997,True,0.8184728522292034,5177.352493847799,0.14881527269984887
596,4629,148.71144492075112,85.18034340543365,299.7376964558601,983.7711932074573,574.9414580983748,1999.108508074692,-0.004722089095648684,0.7480659238521099,-0.004966658934443194,0.735494180936192,True,0.32120620534457134,31492.723222394492,0.1499356814525953
597,3798,151.31868252088248,87.25742567707766,299.74708780675627,1014.1776786463248,578.0556894731516,1999.6723564933673,-0.030306926269693592,0.0618224694606151,-0.030679447571087762,0.05868670710114097,True,1.867260861412668,4992.874604779653,0.1498981004730164
598,3045,148.76652780389045,87.35412802295696,299.73623245063726,982.8004919956708,580.424286859903,1998.9744225038414,0.011572001815256397,0.5232655122998403,0.011782738322540502,0.5157277521952125,True,0.6383508915599796,12855.729732755342,0.14994500633739913
599,1855,148.3048414470537,86.94628484279929,299.8370816811713,993.0168848340747,578.4562351736132,1998.5862761844583,0.001813689129412961,0.9377783557152124,0.001531261101189912,0.9474522206109781,True,0.0780729446245838,81769.71402759396,0.15002458750672318
600,1101,151.24313955384264,87.99136604521237,299.24583171935893,998.9761772993749,556.0726605811327,1996.7869087619779,-0.027637895655749804,0.35956454382027725,-0.0286053191283711,0.3429878873681066,False,0.916228547159303,inf,0.14986367869613762
601,528,150.65286910396017,86.62861285584593,298.7371039463091,997.4867250271456,570.4792713894168,1985.875668186502,-0.046801911090683435,0.2830622752821898,-0.047601947164510175,0.2749051258610882,False,1.0733873167665828,inf,0.15043092008832318
602,480,150.2492982740052,85.08946865409833,298.8672371041323,1023.9012564017835,583.8704551546076,1997.29009696171,-0.030493919564661534,0.505090660764971,-0.028440119097739136,0.5342095567008276,True,0.6666950009853612,4927.188777926879,0.14963636857698887
603,1710,148.2089665974383,86.45544157820756,299.72353282886183,978.5155799029392,580.1243438668571,1999.0189612725305,0.026125964509869443,0.28024951451626107,0.025784159526650537,0.2865919172352161,True,1.0797327284301406,5672.8610551947395,0.14993531258856324
604,2866,153.06767653541252,85.65926075446923,299.84578027234335,979.8975986962922,574.9956631238144,1992.4219600553872,-0.011640162175098445,0.533346458706914,-0.01178307582289292,0.5283321270901107,True,0.6229390237614474,13149.960819520795,0.15049311154149694
605,268,149.11369358418304,89.64295271715675,296.24444269606806,905.915821212746,596.3925044373757,1994.2061192046906,-0.007754117561705456,0.8994557281343001,0.007053409282895076,0.908499823777509,True,0.12646583023393798,19230.25958757668,0.14855256928717744
606,3025,151.75097643618076,85.71124146953082,299.607843128537,990.0726597625135,575.5493104539258,1998.5991529787805,-0.006430191315374862,0.723700130592037,-0.006799350749059335,0.7085426643927574,True,0.35354359044546446,23599.760721479266,0.1499089212971952
607,972,155.16627661788752,84.37049765495124,298.0869668509941,983.4507684965789,570.7049145043542,1996.8681563202028,0.02174429470864495,0.49832490506909377,0.01951125415525883,0.5434688577789676,True,0.6772222100648446,7135.953531580749,0.1492772399156808
608,3686,149.2312418568677,86.14043883288332,299.49597091580574,990.6593807989174,586.3424538893566,1999.761674849205,0.002688250896394367,0.870396237786779,0.0027098110500208407,0.8693660941959578,True,0.1631659786142917,55512.39360024953,0.1497658319401434
609,3971,148.10686911640678,85.9506673234074,299.8609832174045,1003.908725627164,570.2544994729876,1999.1805523763762,-0.003152747698770466,0.8425669793866563,-0.002792650967384656,0.8603518648865454,False,0.19862310502253935,inf,0.14999194688091938
610,2609,152.25003981972247,85.64717490920137,299.76443894860523,1023.2527789774974,582.0075075064443,1997.3676446213292,-0.0020532620922271826,0.9165129782092541,-0.0008271308067205055,0.9663167380994349,False,0.1048370772528318,inf,0.15007975109431396
611,3952,148.71163276033153,86.19678622778702,299.8888736353347,993.5588271521904,579.7213152839242,1999.804636400128,-0.004734969506408699,0.7660305706985513,-0.004855011682272217,0.7602783850450293,True,0.2975882190126987,31407.094081398605,0.1499590850910158
612,1288,148.2814939004215,85.79427837875173,299.6070441573476,999.520888645032,587.8194453045435,1997.2328552480026,0.008273864233827088,0.7667298075592225,0.007873390593395991,0.7777166219110836,True,0.2967077392935796,17921.673562660537,0.15001107325572435
613,4585,150.970266654341,86.49519677778073,299.85539826671766,1005.6197466660352,571.1913257528208,1999.2475003890806,-0.012315651039188509,0.4044335240289975,-0.012590197145742662,0.3940383585284265,True,0.833743197248934,12258.407304165432,0.14998413063333166
614,2452,148.73506906889975,85.88756916932098,299.8202943420384,997.8393686492597,586.6838719180189,1999.2509508564394,0.006796435060797041,0.7365873969746197,0.006907399997837876,0.7324501959081806,True,0.3364063723568515,21884.277233343724,0.14996631324026696
615,1035,150.19230313154887,85.95764747203408,299.7900662074255,1030.8344932569773,578.9152709158118,1998.703579015914,-0.060766690477260805,0.050654593137047295,-0.061321319878211655,0.048579245863278414,True,1.9530607168546177,2471.6222317184047,0.1499922596601497
616,2221,150.6229493125536,86.4179685194964,299.7609348225595,999.9619748499588,571.3474314854354,1997.0034148503098,-0.011494510305275034,0.5882179119655299,-0.011311032900629951,0.5941876072694452,True,0.54146342380974,13103.903107854023,0.15010536917135356
617,1773,148.8817234250508,87.21245338292401,299.7515158021231,985.1402817151419,580.4732480720395,1998.493454141622,0.005942274558533797,0.8025586271605818,0.005977729717852314,0.801405115068243,False,0.2500702307178036,inf,0.14998874035885704
618,4727,149.03199889935178,86.08997777795105,299.70117262592396,1004.2667591664523,578.3453669418657,1996.5986137776456,0.028322691148251113,0.05151666750194756,0.028135943805839635,0.05307539720601203,False,1.946863141075747,inf,0.15010587033258385
619,2178,147.12289495337222,86.59710326842922,299.4886156651287,1016.9606474724894,576.034634928973,1999.0480126132204,-0.004564130302688534,0.8314186567124229,-0.005004202401859262,0.8154440181132487,True,0.21290579389426054,32234.59568336785,0.1498156191224379
620,2271,152.20632068558527,86.94908196648869,299.7843622998737,1004.8811197799853,586.6042672160282,1996.7208169458352,0.021745222465741974,0.3002857786036711,0.021730963941107993,0.30060288731430196,True,1.035812393482516,6999.529249488034,0.15013834671109452
621,2420,149.7171643039736,86.67142425217102,299.70302097346143,989.2133605518039,573.2863331551209,1999.0556500149746,0.025783724017592602,0.20481688675951468,0.025276321078465332,0.21387271819926107,True,1.267867274501867,5806.654003968528,0.14992230004763318
622,245,157.52263978190376,83.48764279566099,295.71434980041664,1026.8216575071951,591.2446581636192,1982.4827609237548,-0.09745528424113194,0.12819994534690526,-0.09327371092379377,0.14548292691678266,False,1.5191775339453635,inf,0.14916364249373146
